"id","user_id","post_id","type_name","caption","display_url","comment_count","like_count","shortcode","timestamp","total_post"
1,4636716008,1765168594445360246,"GraphImage","แหล่งพลังงาน~~ ไว้แวะมากันได้นะคะ!!
====================
Energy source~~~ hahaha come check it out soon! ====================
ป.ล.ของหวานๆ ๆ ๆ 
#BNK48 #bnk48cafe","https://instagram.fbkk14-1.fna.fbcdn.net/vp/d867d609d7eb6c83362be2861ebf4c3c/5B7B95A6/t51.2885-15/e35/30890666_200726450712580_6133716990977638400_n.jpg",539,34679,"Bh_I3wAl1x2",1524644515,429
2,4636716008,1764738070924818235,"GraphImage","วันนี้ใช้เวลาเต็มที่สุดๆเลยล่ะค่ะ555
===================
Goodnight~~
===================
ป.ล.วุ่นๆแต่มันส์~
#BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/99027cd686117fe4494f198391934621/5B95F4D7/t51.2885-15/e35/30593022_565212700527091_1405209571496034304_n.jpg",1233,82529,"Bh9m-zvFPc7",1524593193,429
3,4636716008,1763955339970309529,"GraphImage","พรุ่งนี้มีไปงานแต่เช้าเลยค่ะ ไปทำเนียบรัฐบาล และช่วงบ่ายมีไลฟ์เกี่ยวกับงาน Famelab ล่ะ เจอกันค่า~♡
=================
Tmr, at noon, I will live via Birtish Council Thailand FB page. Famelab~~
=================
ป.ล.รูปตอนไปเที่ยวกันล่ะค่ะ! ตรัง~~555
ป.ล.2 @miori.bnk48official 会いたいな~ susu na~ 
#BNK48 #IzutarinaBNK48 #Mioribnk48 #KateBNK48 #JibBNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/aec42491346f2c6e421ede221e35b485/5B587903/t51.2885-15/e35/30591509_252659408628462_401592292718149632_n.jpg",907,72723,"Bh61AkulW2Z",1524499884,429
4,4636716008,1763181579558300180,"GraphSidecar","ข้าจักรอท่าน ไม่ว่านานเท่าไร......
อารมณ์ภาพมันได้555 แบบเต็มๆตัวค่ะ และทรงผมที่ทำในรอบแรก ผลงานของพี่สต๊าฟของพวกเรานี่แหละค่ะ สุดยอดไปเลย~♡ ===================
I will always wait for you......
A feeling that i feel from the pic hahaha Yesterday's dress! one type of Thai costume! What do you think?
===================
ป.ล.เรื่องสยองหนึ่งประโยค-> 'พรุ่งนี้เปิดเทอม'...
ป.ล.2 ลุย~~~~สู้! #BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/b56c6554e1bdcda8b7f4942507706170/5B97FE19/t51.2885-15/e35/30884753_212783205978344_2957127378918178816_n.jpg",1644,95869,"Bh4FE4MFaoU",1524407645,429
5,4636716008,1762536535457379723,"GraphSidecar","ขอบคุณนะคะ~ ขอบคุณที่เข้ามาบอกกัน ขอบคุณที่เห็นค่าของเฌอนะคะ เป็นกำลังให้จากตรงนี้เสมอนะ! สู้ๆ~
===================
Thank you so much for Td' handshake event. Hope I can send you all love and care from here. fighting~
===================
ป.ล.ฝันดีนะคะ!♡
#BNK48 #CherprangBNK48 #WeloveBNK48 #handshakeevent","https://instagram.fbkk14-1.fna.fbcdn.net/vp/d9fb67183f52caf551cfe46d394b5c19/5B6BC296/t51.2885-15/e35/30602837_1536230323169642_2127363147852414976_n.jpg",1989,113769,"Bh1yaQDlbWL",1524330749,429
6,4636716008,1761814433200652596,"GraphImage","เวลาซ้อมหนักๆ แสดงเต็มๆที เหงื่อก็จะประมาณนี้...พรุ่งนี้(ไม่สิวันนี้แล้ว555)มาเจอกันนะคะ~ ใครมาไม่ได้ไม่เป็นไร เป็นกำลังใจให้เสมอนะคะ สู้ๆ! มาจับมือออนไลน์แทนกัน555 ======================
When I finished the show, this is how i look hahaha Handshake event Td~ See ya! for oversea fans I send all the love through this post, I know you are there. But still hope to see you one day...♡ ======================
ป.ล.ฝันดีค่ะ เจอกันน้า~ lane 1
ป.ล.2 ลุคไหนดี..อิๆ
#BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/f1eae9ef32dcbb42b1c7308e7d6c88b8/5B5E9B16/t51.2885-15/e35/30085381_223263058256762_6986304549405327360_n.jpg",1861,109601,"BhzOOR7FME0",1524244668,429
7,4636716008,1761019629822903604,"GraphImage","อาการเจ็บคอดีขึ้นแล้วนะคะ และที่มีไปหาหมอเกี่ยวกับการจัดกระดูกเพราะใช้ร่างกายเยอะเลยต้องดูแลเขาหน่อย สรีระเรามีส่วนกับสุขภาพโดยรวมนะคะ!
ใกล้งานจับมือแล้ว~~ เจอกันเลน 1 น้า~~
=================
I'm getting better!! yes!!! and Td I also had a body check up, take care of myself~ ;)
=================
ป.ล.เอารูปรอบที่แล้วมาลงสะหน่อย รอบนี้แต่ละคนจะชุดอะไรน้า~
ป.ล.2 with Korn and Namsai~
#BNK48 #KornBNK48 #NamsaiBNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/e903ce74db469bd0ca85d6304af95279/5B793E0B/t51.2885-15/e35/30604095_259468161262549_6355205598279106560_n.jpg",1118,87708,"BhwZgXmFYU0",1524149920,429
8,4636716008,1760357201657342760,"GraphImage","ขอบคุณสำหรับวันนี้นะคะ~♡
=================
Thank you for Td~♡
=================
ป.ล.ฝันดีค่ะ!
#BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/a51b3074d1151379f92e6be91d49a392/5B5DB658/t51.2885-15/e35/30592141_362634457565699_4191552961777762304_n.jpg",1576,85765,"BhuC4xSliso",1524070953,429
9,4636716008,1760022852227521114,"GraphImage","วันนี้ล่ะ~~ ห้าทุ่มนะคะ เม้าท์มอยยามดึก...
====================
Td!! I will live via VOOV~ 23:00 Thai time
====================
ป.ล.คำถามมีทิ้งไว้ในคอมเม้นท์ข้างล่างได้นะคะ จะขอเลือกไปตอบน้า~
ป.ล.ขออภัยในความกระทันหันนี้นะคะ...
#BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/47302dc0296ffa92abce799482840461/5B670FD0/t51.2885-15/e35/30084244_222736938474103_3304634368248512512_n.jpg",2499,71773,"Bhs23WHl1pa",1524031095,429
10,4636716008,1759557813452333728,"GraphSidecar","วันนี้เจอฝนระหว่างทำงาน...แล้วเมื่อไรจะหายหวัดกันนะ ลุยมาทั้งวัน ไปพักก่อนนะคะ~ ทุกคนด้วยน้า ระวังอากาศช่วงนี้กันดีๆนะคะ
==================
Td's whether is so bad...I still have a cough...ah~ please take care!
==================
ป.ล.ความเหม่อนี้...
#BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/54a433e0e28f9a66bb2faa1384dbcdc9/5B5CE0E3/t51.2885-15/e35/30590046_159959274684807_6793607513070632960_n.jpg",1849,81628,"BhrNIJAluKg",1523975658,429
11,4636716008,1758901523206027932,"GraphSidecar","เมื่อวานเพลง Oogoe Diamond ที่ถ่ายทำไว้ตอนเดือนสิงหาปีที่แล้ว ก็ได้โชว์ออกมาแล้วล่ะค่ะ เลยเอาตอนที่ไปถ่ายมาลงอีกที เมื่อตอนแก้มยังชัดเจน5555
================
Yesterday, in AKB48Show Oogoe Diamond ver.BNK48 had on air~~ so this was me last August hahaha not changing much?
================
ปล.หน้าม้าปัดอีกข้างด้วย!! ปล2.ตอนนี้แก้มก็เริ่มกลับมาอีกแล้วนะคะ~555
ปล3.Goodnight~
#BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/51298d0175a9386aee28a8510c86b3f0/5B607BFE/t51.2885-15/e35/30079332_201071603956469_8945577460569735168_n.jpg",767,77492,"Bho353Flrqc",1523897422,429
12,4636716008,1758037482891872480,"GraphSidecar","เที่ยวกันสนุกไหมคะ~? เฌอมีเวลาอยู่บ้านเต็มๆแค่ช่วงนี้ นอกจากนอนพัก ก็ต้องย้ายของกันหน่อย~ กำลังหาทางเก็บหนังสือของตัวเองอยู่...ใครกำลังเดินทางกลับ เดินทางปลอดภัยนะคะ~ ======================
Did you enjoy your holiday~? I spent my time at home~ arranged my room and rest...
======================
ป.ล.ทำไมเฌอถึงมีเสื้อผ้าน้อย อ้อ ลงกับหนังสือ นิยาย การ์ตูนหมดค่ะ555 
ป.ล.2 รูมเมทกลับบ้านยาวๆแล้ว เศร้า...
#BNK48 #JennisBNK48 #Janebnk48  #NinkBNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/3aa8354aa8356e6447aaad6b411639ce/5B76E168/t51.2885-15/e35/30085491_186866768776953_6984232910584807424_n.jpg",854,85933,"Bhlzca1l4jg",1523794421,429
13,4636716008,1757349456956078615,"GraphSidecar","รายการตีสิบเดย์ก็ออกมาแล้ว...ใครได้ดูบ้างคะ? อ่า~ วันนั้นเฌอได้มีโอกาสไปทำงานในสถานที่สวยๆ ระหว่างเดินเล่นถ่ายรูปอยู่นั้น เจ้าม้าตัวนี้ก็เดินมาหาล่ะค่ะ ยอมให้ลูบหัวด้วย~♡
======================
While I was walking along the road, this little horse came to me and I could pet him!!♡ ======================
ปล.สัตว์ต่างๆเขาก็มีจิตใจของเขาเช่นกัน 
ปล2.เป็นตัวเดียวที่อยู่นอกคอกกั้นด้วย
#BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/86541ed549347fcca9746a7b6040a28d/5B5FF2E9/t51.2885-15/e35/29739638_609108739449555_467704788729987072_n.jpg",1149,60220,"BhjXAUwF7oX",1523712401,429
14,4636716008,1757022467984276756,"GraphSidecar","แหนะ ไปเที่ยวกัน เล่นน้ำกัน ระมัดระวังตัวกันด้วยนะคะ~ ระวังเป็นหวัดด้วย! รู้นะว่ากำลังสนุก555 ทางนี้พักรักษาตัวก่อนล่ะ ดีขึ้นตามลำดับค่ะ อรุณสวัสดิ์นะคะ~~
====================
Play hard, but don't forget to take care of yourself! I'm getting better, but still need to rest...and Good morning for Td!
====================
ปล.จะได้มีเวลาแกะของ จัดของในห้องบ้างแล้ววววว 
ปล2.นอนยาวๆนี่มันดีจริงๆเลยน้า555
#BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/840764f56fcee94001a59a07afecf1ee/5B58BB60/t51.2885-15/e35/29740649_1939169623061614_8612373408119783424_n.jpg",1252,88596,"BhiMqAilT0U",1523673421,429
15,4636716008,1756629149433667908,"GraphSidecar","เที่ยวกันให้สนุก และปลอดภัยนะคะ~~ วันนี้ขอบคุณที่มาเจอกันนะคะ! น่าเดินเที่ยวๆจริงๆเลยน้า~~ แต่อด เพราะป่วย...ฮือออ
และวันนี้ก็ครบรอบ1ปีพอดีที่อิซึจังประกาศย้ายมา BNK48 ล่ะค่ะ~♡ ======================
Wish you all happiness during Songkran Holiday~ and it's one year already that Izu-chan annouced to move to BNK48!~♡ ======================
ありがとうね~  @rinaizuta.bnk48official ======================
ปล.มาพรัอมคุณไข่ด้วยอีกคน (คุณไข่เราอยากกินมาการอง...)
#BNK48 #IzutarinaBNK48 #kaimookbnk48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/888a7ade95056ec55bc1e8beb7eeb41d/5B61A7B3/t51.2885-15/e35/30086359_226870924714719_3922186580206288896_n.jpg",656,76404,"BhgzOeGFyFE",1523626534,429
16,4636716008,1756500776753491657,"GraphImage","ร่วมลงทะเบียนตอบคำถาม ลุ้นเป็น 100 คน เข้าชมการแข่งขัน FameLab รอบชิงชนะเลิศ ในวันที่ 28 เม.ย. ณ หอศิลป์กรุงเทพฯ แล้วเจอกันนะคะ~~~ เฌอไปร่วมงานวันที่ 28 นี้ด้วยล่ะค่ะ!
====================
ปล.ตอบคำถามได้ถึง 20 เม.ย. ทาง https://t.co/wDRnKNiPYF หรือสามารถติดตามได้ทางเฟสบุ๊คไลฟ์ เวลา 16.00 น. #FameLabThailand #CherprangBNK48 #BNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/e5b0a355d6399b3d3fbc054317c049dc/5B987EC5/t51.2885-15/e35/30084380_160429784611062_6652659687281917952_n.jpg",254,38486,"BhgWCZuFu7J",1523611231,429
17,4636716008,1756495928012255316,"GraphImage","นั้นตึก?!?! รูปเราอยู่บนตึก...ไม่เคยคิดว่าจะได้ขึ้นอะไรแบบนี้มาก่อน สุดยอดไปเลย~~~ ==================
ปล.เจอกันตอนเย็นนะคะ~
#BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/5d4eb1c416c2ee46739d6903ada8f527/5B5A58F8/t51.2885-15/e35/30078461_1851813965111631_4377121748265467904_n.jpg",601,67706,"BhgU71-lzBU",1523610653,429
18,4636716008,1756494661357493539,"GraphImage","ชบาแก้วไปบอลโลกสมัยที่ 2~~~ ฟุตบอลหญิงทีมชาติไทย!! สุดยอด~~
==================
ปล.สู้ๆนะคะ~ มาร่วมเชียร์กัน~~
#ชบาแก้ว #ฟุตบอลหญิงชิงแชมป์เอเชีย #ฟุตบอลโลกหญิง","https://instagram.fbkk14-1.fna.fbcdn.net/vp/995c5697b97ff000b37e2ee880302476/5B952682/t51.2885-15/e35/30080181_1660783097369120_6711926769928110080_n.jpg",182,30430,"BhgUpaUFV0j",1523610502,429
19,4636716008,1755917021886077871,"GraphImage","ขอบคุณนะคะที่มาเจอมาชมไลฟ์กัน~ และสุขสันต์วันสงกรานต์~~~ ใครเดินทางไปไหนอะไรยังไง ขอให้ปลอดภัยนะคะ! ==================
Thank you for coming and watching the Digital Live~ and Happy Songkarn Day~
==================
ปล.กำลังกลับไปพักผ่อนล่ะค่ะ~ ฝันดีล่วงหน้านะคะ! 
ปล2.มาสั้นๆหน่อยนะคะช่วงนี้ ปล3.ลายดอกๆ555 
#BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/7446b24b99a7266b05490d67fd6e3e44/5B987E38/t51.2885-15/e35/30077341_194895824456065_4685181503091507200_n.jpg",1681,101328,"BheRTpolNuv",1523541642,429
20,4636716008,1755318345354654012,"GraphImage","วันนี้ไปทำวีซ่ามาล่ะค่ะ เตรียมพร้อมไปอังกฤษ!! และถ่ายรายการ...5555 ยังไม่บอก แต่มาบอกฝันดีพร้อมอรอุ๋ง และน้ำหนึ่งแทน~ฝันดีนะคะ
=================
Ready for UK!!! I applied for VISA Td hahaha and...just finished shooting a TV show~ and I want to say Goodnight hahaha this pic i'm with Orn and Namneung ;)
==================
ปล.ยูนิตนี้ยูนิตไรดี555 
#BNK48 #OrnBNK48 #NamneungBNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/85f6913c9b8c365764d02bfcecc9651b/5B9739B0/t51.2885-15/e35/30084979_784410331753508_343918303636357120_n.jpg",1214,100321,"BhcJLwqlzE8",1523470274,429
21,4636716008,1754525562347835216,"GraphSidecar","เอาภาพชมพูๆ มาแปะบ้าง555 เอ๊ะ ได้ข่าวว่าทางยาโยอิ มีของออกใหม่...สู้ๆนะคะทุกคน~ ส่วนเฌอเนื่องจากยังไม่หายสนิท แล้วลุยงานมาเล็กน้อย...ไปฉีดยารับยามาเพิ่มแล้วนะคะ~ จะพักเท่าที่ทำได้ และสู้ไปด้วยกัน!
======================
Want some pink in my IG hahaha Yayoi Japanese restaurant released a new merchandise of us! don't forget to check it out, if u are here in Thailand~ Ex. Yayoi's member card BNK48 edition, etc. and... I'm not fully recover yet...will try my best to rest! Everyone don't forget to take care of yourself~
======================
ปล.ตังค์เฌอก็จะปลิวๆไป~ กับเรื่องสุขภาพสะส่วนใหญ่...
ปล2.ทุกคนประมาณตนเองกันดีๆนะคะ~ รวมถึงวางแผนกันให้ดีๆนะคะ!♡ #BNK48 #CherprangBNK48  #yayoirestaurant #yayoi","https://instagram.fbkk14-1.fna.fbcdn.net/vp/21366551cde94f2b2d14290bfdc2a1ab/5B7AE6B2/t51.2885-15/e35/29737286_424576901323789_8893489660571942912_n.jpg",1662,95238,"BhZU7P9Fc9Q",1523375767,429
22,4636716008,1753791482811399472,"GraphImage","Happy Happy Birth day~~ to Noey!
มีความสุขมากๆนะ เด็กนุ่มนิ่ม555 เป็นเด็กร่าเริงสดใสแบบนี้ต่อไปล่ะ ขอให้ปีนี้มีแต่สิ่งดีๆเข้ามาหานะ~ =====================
Td is Noey's Birth Day!! =====================
ปล.ส่วนงานวันนี้ บอกเลยว่าพีค~ รอชมกันได้เลยค่ะ!
#BNK48 #NoeyBNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/d355ae683f746bfd0bbbda1c7b1729fe/5B65EA5A/t51.2885-15/e35/29715268_182512262372436_2087004035956604928_n.jpg",718,82055,"BhWuA_HFD0w",1523288258,429
23,4636716008,1752971809903729254,"GraphSidecar","เพลงมันเท่ ทุกอย่างมันก็จะเท่ๆหน่อยๆ~♡ River!! BNK48~
ขอบคุณสำหรับวันนี้นะคะ! ==================
Today, we performed 'River' in public for the first time! How's the costume?
kakoii? hahaha
==================
ปล. photo by @orn.bnk48official our center in River~~
ปล2.วันนี้ก็ถ่ายรูปคนอื่นไปประมาณ5คน 555
#BNK48 #CherprangBNK48 #riverth","https://instagram.fbkk14-1.fna.fbcdn.net/vp/4734f42f3383195f1308c449c4875f37/5B5F2233/t51.2885-15/e35/29716862_2059527147666603_5626376233995468800_n.jpg",1670,100412,"BhTzpLOldpm",1523190545,429
24,4636716008,1752270084062496274,"GraphImage","ขอบคุณสำหรับวันนี้นะคะ~~ มีความเขินกับเบื้องหลังกันเล็กน้อย555 เจอกันพรุ่งนี้อีกวันได้นะคะ~ ที่งาน Motorshow แอบสปอยว่าเพลงล่าสุดจะแสดงที่นั้นด้วย~ ====================
Thank u for Td~ Behind the scenes of Fujifilm X-A5 is released!! quite shy hahaha and see u tmr again at Motorshow~ with A.P. Honda!
====================
ปล.โมเม้นท์ก็มีเรื่อยๆแหละ~
#BNK48 #CherprangBNK48 #fujifilm #fujifilmxa5","https://instagram.fbkk14-1.fna.fbcdn.net/vp/1186be502f097c59985ac146040b2b46/5B980467/t51.2885-15/e35/29717253_1740912362633604_2086614134530506752_n.jpg",1219,88468,"BhRUFuHFsYS",1523106893,429
25,4636716008,1751588026352835219,"GraphImage","เจอกันพรุ่งนี้ที่งาน Bigcamera Festival นะคะ~ เอารูปช่วงถ่ายทำโฆษณามาให้ชม นอนเล่นกับคุณเน่ยเน๊ย และแว่นฟามิงโก้อันร้าวใจ~ ==================
See u tmr at Bigcamera Festival event, Central Ladprao. This is when we shoot a TVC of Fujifilm X-A5♡
==================
ปล.วันนี้ท่าทางเมายาแก้ไข้ค่ะ ฤทธิ์ยาหมดก็มึนเหมือนเดิมเด้อ...555
ปล2.ไหนๆจะรั่วก็รั่วให้สุด
#BNK48
#CherprangBNK48 #fujifilm #fujifilmxa5","https://instagram.fbkk14-1.fna.fbcdn.net/vp/5af37238207fe020730b221ea34367dc/5B5AE48C/t51.2885-15/e35/30077303_453227591798751_4027919359249743872_n.jpg",949,70715,"BhO5AeXlpqT",1523025585,429
26,4636716008,1749396299542056745,"GraphSidecar","Thank u all~♡
=================
ปล.ไม่สบายนิดหน่อย คงหายๆไปนะคะ
#BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/cdb1379220460cf357434d286f7c452e/5B57D7B2/t51.2885-15/e35/29737886_1719924728067278_1696026355478560768_n.jpg",2359,85486,"BhHGqptlk8p",1522764311,429
27,4636716008,1748646731917528439,"GraphSidecar","Happy Birth Day P'Kaew ย้อนหลังนะคะ~~ สรุปแล้วตอนนี้ก็จะเป็นพี่โตที่สุดไปยาวๆแล้วจริงๆ มีความสุขมากๆนะคะ~ สุขภาพแข็งแรง อยู่เป็นร่มโพธิ์ร่มไทรให้น้องๆไปนานๆนะคะ~555
==================== Happy Birth Day P'Kaew~~~ 31st March was her Birthday! ====================
ปล.Foodwarกันสนุกเลย~555 แต่พอดีอิ่มแล้วค่ะ ;)
#BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/a43ef29bc6456d55f1f31431f0d983a6/5B7BA3BC/t51.2885-15/e35/29738759_583779318657844_2795813522586468352_n.jpg",496,73969,"BhEcPAdl413",1522674956,429
28,4636716008,1747997986963960094,"GraphSidecar","ขอบคุณที่มาเติมเต็มที่แห่งนี้นะคะ~ และขอบคุณทุกๆสิ่งทุกๆคนทุกอย่างที่ทำให้ BNK48 มาถึงจุดนี้ได้ ขอบคุณกำลังใจที่ทุกๆคนส่งมาให้ด้วยนะคะ~~ หลังจากนี้พวกเราก็จะก้าวต่อไปเรื่อยๆค่ะ! ==================
Two days of our first concert \"Tao Kae Noi Presents BNK48 1st Concert SATARTo\" finished~~ So much fun!! Thank you all for support~ We will always move forward!! ==================
BNK48ファーストコンサートが終わりました！！
とってもたのしかったです！！応援ありがとうございました~ これからも前に進み続けます！！
==================
ปล.ขอผ้าพกหลังงานแบบนี้แทนทิชชู่ก็ดีนะ...
ปล2.ทุกคนเป็นไงบ้างคะ~
ปล3.พักกันเยอะๆนะ พรุ่งนี้สู้ๆ!
#WeloveBNK48
#BNK48 #CherprangBNK48 #bnk481stconcert","https://instagram.fbkk14-1.fna.fbcdn.net/vp/bb70d513d2e3fca60439a0ebe65af4f5/5B6A8DF9/t51.2885-15/e35/29715245_233801110693978_4241240171409833984_n.jpg",1290,72621,"BhCIuhpFbEe",1522597619,429
29,4636716008,1746328960030259268,"GraphSidecar","ชะม้อยชะม้ายชายตา~
=================
cast a sidelong glance at~
=================
ปล.see u tmr~ Our first BNK48 concert!
#BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/2efb09adc5fe64d8c648911d5338ae11/5B7DF317/t51.2885-15/e35/29404348_1964233973893389_5891634432103677952_n.jpg",1285,92245,"Bg8NO_LlLhE",1522398656,429
30,4636716008,1745102903642047020,"GraphImage","สองนิ้วสู้ๆ~ วันนี้เป็นวันส่งงานและพรีเซ้นท์งานจบเทอมก่อนสอบล่ะค่ะ ลุยเคลียร์ตั้งแต่เช้า ผ่านไปได้ด้วยดี เย้! เพิ่งเสร็จก็ตอนเย็นก่อนออกไปซ้อม ขอบคุณที่ส่งกำลังใจมาให้กันนะคะ! มาๆส่งกลับๆ~♡
======================
Fighting~ Td, I had a presentation and finish all the class's projects for this term...quite busy all day hahaha Tmr is last day of class...still have work to finish. Lets do our best!
======================
ปล.ตารางเรียนเทอมต่อไปก็มาแล้ว...ความรีบจัดตารางเรียนนี้555
ปล2.เจอกันพรุ่งนี้นะคะ~ เรื่องน่าตื่นเต้น น่าสนใจ อย่างอวกาศก็มา~
ปล3.รูปเมื่อตอนไปเที่ยว~ จริงๆ วันนี้อยู่สภาพหัวฟูๆทั้งวันค่ะ 555
#BNK48 #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/6ff63a9b827154ce3a8463c7cf634989/5B630ECA/t51.2885-15/e35/29093850_2239076029657608_7132209497598066688_n.jpg",1534,91715,"Bg32dhMFkIs",1522252499,429
31,4636716008,1744383777403411806,"GraphImage","ขอบคุณนะคะ~~~♡ ฮึบๆ! ขอบคุณทาง MThai ที่มอบรางวัลนี้ให้พวกเราด้วยนะคะ!
==================
We received MThai Top Talk about Artist awards~Thank you~~
==================
Ps.This week quite busy, last week of studying and Concert!!
ปล.ยาวๆไปคืนนี้~ สู้!
#BNK48 #WeloveBNK48 #CherprangBNK48 #mthaitoptalkabout2018","https://instagram.fbkk14-1.fna.fbcdn.net/vp/8926381c8ae920c8365e02e3bcab4296/5B5BC994/t51.2885-15/e35/29090750_514310185632896_8432237287110082560_n.jpg",807,69548,"Bg1S82sFZ1e",1522166772,429
32,4636716008,1744053835608240858,"GraphImage","LINE Sticker BNK48 ชุด Shonichi มาแล้ว~~
======================
New Sticker LINE BNK48 in Shonichi costume!!
======================
ปล.ดาวน์โหลดได้ที่ LINE Sticker Shop !
> ผ่านทาง LINE STORE : https://lin.ee/bzCUbfn
> ผ่านทาง Application : http://lin.ee/YaW0ST/sknj
#BNK48 #BNK483rdSingle #ShonichiTH","https://instagram.fbkk14-1.fna.fbcdn.net/vp/7e61479a031663193d74486483ab10ea/5B6D4D68/t51.2885-15/e35/29090615_1336391286461774_5187624013081346048_n.jpg",525,44608,"Bg0H7kcljLa",1522127440,429
33,4636716008,1743687991652964340,"GraphImage","Goodnight~ ======================
ปล.นิตยสาร Around ล่ะค่ะ~
http://aroundonline.com/post/5d1eQ4FE-AROUNDmagazinePre_orderBNK48/2
#BNK48 #CherprangBNK48 #OrnBNK48 #KaewBNK48 #NoeyBNK48 #aroundmagazine","https://instagram.fbkk14-1.fna.fbcdn.net/vp/3c19cde92c745d673fa928b7e18d999c/5B77CE0D/t51.2885-15/e35/29089412_467090290374065_4389216341811265536_n.jpg",594,66819,"Bgy0v1tltf0",1522083828,429
34,4636716008,1742951011210095283,"GraphImage","เฌอตัดสินใจลงงานเลือกตั้งซิงเกิลที่ 53 ของ AKB48 ที่ประเทศญี่ปุ่นล่ะค่ะ~ ซึ่งปกติแล้วจะมีแค่วง 48 ในประเทศญี่ปุ่นเท่านั้นที่เข้าร่วมได้ ครั้งนี้เป็นครั้งแรกที่เปิดโอกาสให้วงน้องสาวในต่างประเทศเข้าร่วมได้!! เฌอเลยขอลองดูค่ะ และเพราะไม่อยากจะมารู้สึกเสียดายทีหลัง กับไม่อยากพลาดโอกาสที่จะได้เป็นส่วนหนึ่งของงาน ที่นับว่าเป็นงานอีเว้นท์ที่น่าตื่นเต้นที่สุดของวงที่ชอบ และทำให้เฌอมาอยู่ใน BNK48 ...ไหนๆก็ไหนๆแล้ว มาพยายามด้วยกันให้เต็มที่นะคะ~ ไปให้สุด!555
====================
I decided to join AKB48 53rd Single World Senbatsu General Election~ Normally, they allow only 48Group in Japan to be able to join this event. This is the first time that they allow oversea 48 sister groups to join. Therefore, I want to try and I don't want to miss the chance to be a part of the most excited event of the band that I like and inspired me to be in BNK48. Please support BNK48 and Let's do the best we can!! ====================
AKB48 53rdシングル 世界選抜総選挙に参加することを決めました〜
普通は日本の48グループだけ参加できます。今回がはじめて海外の48グループの参加も許してくれました。
だから私は挑戦したい、このすごくて大きくて、私の大好きなグループに入れるかもしれないチャンスを無くしたくないです。
BNK48を応援してくださいね。みんなさん 一緒にがんばろう!!
====================
ปล.ไปประกาศชื่อ BNK48 กัน! ฝากด้วยนะคะ~ 
ปล2.เอาเท่าที่ไหวกันนะคะ...
ปล3.เรื่องอื่นๆขอไว้เล่าใน VOOV เพิ่มเติมนะคะ น่าจะยาว555
#BNK48 #WeloveBNK48  #AKB48選抜総選挙 #48group #akb4853rdsingleelection #世界選抜総選挙  #CherprangBNK48","https://instagram.fbkk14-1.fna.fbcdn.net/vp/4348004990325a03772b6dd1b2f83efa/5B596DC7/t51.2885-15/e35/29401666_206178390164949_4404268282333364224_n.jpg",1454,86371,"BgwNLXMFeqz",1521995973,429
35,4636716008,1741968054013997685,"GraphImage","มาสปอยอีกเล่ม...ในนิตยสารแพรว วันที่ 10 เมษายน~ ชอบชุดจัง! ความเก้าอี้แดงนี้
=====================
I will be in \"Praew Magazine\" 10th April Issue~ Like this dress so much! and a red chair...♡
=====================
ปล.ช่วงนี้เข้าสู่วีคสุดท้ายของการเรียน และใกล้คอน ก็จะมาสั้นๆ จนถึงมีแต่ IG Story นะคะ...สู้!
#BNK48 #CherprangBNK48 #praewmag","https://instagram.fbkk14-1.fna.fbcdn.net/vp/7774d8c70e71de4ba22582ffb9b985eb/5B66F580/t51.2885-15/e35/29089683_206100863309868_2746814448319594496_n.jpg",1113,87893,"Bgstrc9lTJ1",1521878795,429
